-87.6829612,41.7513205,"McDonalds-Chicago,IL","7832 S Western, Chicago,IL, (773) 476-1196|Services:dt/wifi"
-87.6149058,41.7509729,"McDonalds-Chicago,IL","7900 S Martin Luther King Dr, Chicago,IL, (773) 651-3365|Services:dt/wifi"
-87.662639,41.742267,"McDonalds-Chicago,IL","8321 South Ashland, Chicago,IL, (773) 779-2888|Services:dt/wifi"
-87.7214439,41.739814,"McDonalds-Chicago,IL","8415 S Pulaski Ave, Chicago,IL, (773) 284-1331|Services:dt/wifi"
-87.5511736,41.7279092,"McDonalds PlayPlace-Chicago,IL","9211 South Commercial, Chicago,IL, (773) 375-7700|Services:dt/wifi/pp"
-87.6432118,41.7196348,"McDonalds-Chicago,IL","9560 S Halsted Street, Chicago,IL, (773) 881-4245|Services:dt/wifi"
-87.612137,41.853101,"McDonalds-Chicago,IL","McCormick Place, Chicago,IL, (312) 328-0682|Services:none"
-87.8923,41.9775,"McDonalds-Chicago,IL","O'Hare Airport Terminal 5 Arrivals, Chicago,IL 60666, (773) 894-3432|Services:none"
-87.908114,41.994666,"McDonalds-Chicago,IL","O'hare Terminal 3 Conc H/K Apex, Chicago,IL, (773) 462-0123|Services:wifi"
-87.92318,41.990511,"McDonalds-Chicago,IL","Term 1 Conc B, Chicago,IL, (773) 686-1130|Services:none"
-87.919102,41.983766,"McDonalds-Chicago,IL","Term 3 Conc H, Chicago,IL, (773) 686-1161|Services:none"
-87.908753,41.976401,"McDonalds-Chicago,IL","Term 3 Conc L, Chicago,IL, (773) 601-9000|Services:none"
-87.892628,41.990264,"McDonalds-Chicago,IL","Terminal 1 Concourse C, Chicago,IL, (773) 686-1540|Services:wifi"
-87.916235,41.991001,"McDonalds-Chicago,IL","Terminal 2 Concourse E-F, Chicago,IL, (773) 601-9004|Services:none"
-87.910245,41.991958,"McDonalds-Chicago,IL","Terminal 3 Concourse K, Chicago,IL, (773) 686-1176|Services:none"
-87.62609,41.87957,"McDonalds-Chicago,IL","Wabash & Adams, Chicago,IL, (312) 727-0300|Services:none"
-87.635588,41.52924,"McDonalds-Chicago Heights,IL","19767 S Halsted Street, Chicago Heights,IL, (708) 754-5572|Services:dt/wifi"
-89.494132,40.907306,"McDonalds PlayPlace-Chillicothe,IL","402 W Cloverdale, Chillicothe,IL, (309) 274-4070|Services:dt/wifi/pp"
-87.743329,41.840498,"McDonalds PlayPlace-Cicero,IL","2827 S Cicero, Cicero,IL, (708) 863-6227|Services:dt/wifi/pp"
-87.761457,41.851362,"McDonalds PlayPlace-Cicero,IL","5500 West Cermak Road, Cicero,IL, (708) 863-4135|Services:dt/wifi/pp"
-88.962987,40.148501,"McDonalds PlayPlace-Clinton,IL","Highway 54 West, Clinton,IL, (217) 935-8522|Services:dt/wifi/pp"
-88.285872,41.287475,"McDonalds-Coal City,IL","2 South Broadway, Coal City,IL, (815) 634-4412|Services:dt/wifi"
-89.9763378,38.6909727,"McDonalds-Collinsville,IL","503 Belt Line Road, Collinsville,IL, (618) 345-7773|Services:dt/wifi"
-90.010883,38.679156,"McDonalds PlayPlace-Collinsville,IL","520 Ramada Blvd, Collinsville,IL, (618) 345-4131|Services:dt/wifi/pp"
-90.218595,38.446686,"McDonalds-Columbia,IL","300 Columbia Center, Columbia,IL, (618) 281-4222|Services:dt/wifi"
-87.7204251,41.5861012,"McDonalds-Country Club Hills,IL","4239 W 167th Street, Country Club Hills,IL, (708) 206-1035|Services:dt/wifi"
-87.867795,41.786622,"McDonalds-Countryside,IL","5701 South Lagrange Road, Countryside,IL, (708) 352-8875|Services:dt/wifi"
-88.124147,41.554232,"McDonalds-Crest Hill,IL","1704 Plainfield Rd, Crest Hill,IL, (815) 741-2206|Services:dt/wifi"
-87.737783,41.644316,"McDonalds-Crestwood,IL","13630 S Cicero Ave, Crestwood,IL, (708) 371-0650|Services:dt/wifi"
-87.5822656,41.4699463,"McDonalds-Crete,IL","1350 Steger Rd, Crete,IL, (708) 672-4500|Services:dt/wifi"
-88.2867575,42.2476623,"McDonalds-Crystal Lake,IL","230 N Rt 31, Crystal Lake,IL, (815) 455-2599|Services:dt/wifi"
-88.311323,42.225582,"McDonalds PlayPlace-Crystal Lake,IL","551 Crystal Point Dr, Crystal Lake,IL, (815) 455-6630|Services:dt/wifi/pp"
-88.34685,42.24811,"McDonalds-Crystal Lake,IL","7617 Rt 14, Crystal Lake,IL, (815) 479-9532|Services:dt/wifi"
-87.61179,40.12733,"McDonalds-Danville,IL","101 N Bowman Ave, Danville,IL 61832, (217) 446-4520|Services:dt/wifi"
-87.636202,40.1193241,"McDonalds PlayPlace-Danville,IL","109 South Gilbert Street, Danville,IL, (217) 446-4084|Services:dt/wifi/pp"
-87.630217,40.1747473,"McDonalds-Danville,IL","3195 North Vermilion Street, Danville,IL, (217) 446-0043|Services:dt/wifi"
-87.9636197,41.7533544,"McDonalds-Darien,IL","809 Plainfield Rd, Darien,IL, (630) 969-7690|Services:dt/wifi"
-88.931489,39.846205,"McDonalds-Decatur,IL","1835 E El Dorado, Decatur,IL, (217) 423-1775|Services:dt/wifi"
-88.8782256,39.818815,"McDonalds PlayPlace-Decatur,IL","1909 Mount Zion Rd, Decatur,IL, (217) 864-4937|Services:dt/wifi/pp"
-88.9549748,39.8768165,"McDonalds-Decatur,IL","3005 N Water St, Decatur,IL, (217) 877-9259|Services:dt/wifi"
-88.8957288,39.9070848,"McDonalds-Decatur,IL","4030 East Boyd Road, Decatur,IL, (217) 872-1974|Services:dt/wifi"
-88.9697227,39.8455709,"McDonalds-Decatur,IL","962 W Eldorado, Decatur,IL, (217) 422-8149|Services:dt/wifi"
-87.8349302,42.1518535,"McDonalds-Deerfield,IL","50 South Waukegan Road, Deerfield,IL, (847) 945-2112|Services:dt/wifi"
-88.7480591,41.9289342,"McDonalds-Dekalb,IL","545 E Lincoln Hwy, Dekalb,IL, (815) 758-5751|Services:dt/wifi"
-88.7684991,41.9311383,"McDonalds PlayPlace-Dekalb,IL","805 W Lincoln Hwy, Dekalb,IL, (815) 756-5202|Services:dt/wifi"
-87.8960236,42.0238864,"McDonalds-Des Plaines,IL","1101 Oakton Street, Des Plaines,IL, (847) 297-5630|Services:dt/wifi"
-87.8843571,41.9992627,"McDonalds-Des Plaines,IL","3067 Mannheim Road, Des Plaines,IL, (847) 824-8800|Services:dt/wifi"
-87.8851131,42.0455319,"McDonalds-Des Plaines,IL","444 So River Road, Des Plaines,IL, (847) 827-1220|Services:dt/wifi"
-87.9480525,42.0472302,"McDonalds-Des Plaines,IL","725 West Golf Road, Des Plaines,IL, (847) 439-6141|Services:dt/wifi"
-89.4844507,41.8476043,"McDonalds PlayPlace-Dixon,IL","207 N Galena, Dixon,IL, (815) 288-4683|Services:dt/wifi/pp"
-87.6163645,41.6227065,"McDonalds-Dolton,IL","226 Sibley Blvd, Dolton,IL, (708) 849-2134|Services:dt/wifi"
-87.9697637,41.81013,"McDonalds PlayPlace-Downers Grove,IL","225 E Odgen Ave, Downers Grove,IL, (630) 969-6310|Services:dt/wifi/pp"
-88.04734,41.80468,"McDonalds-Downers Grove,IL","2535 Odgen Ave, Downers Grove,IL 60515, (630) 964-7433|Services:dt/wifi"
-89.2360047,37.99974,"McDonalds-Du Quoin,IL","825 S Washington St, Du Quoin,IL, (618) 542-4511|Services:dt/wifi"
-88.412826,41.109751,"McDonalds-Dwight,IL","Rt 1 Box 122 Northbrook Drive, Dwight,IL, (815) 584-9008|Services:dt/wifi"
-90.121278,38.8820982,"McDonalds-East Alton,IL","102 Niagara Ave, East Alton,IL, (618) 259-1075|Services:dt/wifi"
-90.4439078,41.4901303,"McDonalds-East Moline,IL","727 42nd Ave, East Moline,IL, (309) 755-8820|Services:dt/wifi"
-89.5811348,40.6698603,"McDonalds-East Peoria,IL","161 Spinder Dr, East Peoria,IL 61611, (309) 698-8000|Services:dt/wifi"
-89.5354141,40.675842,"McDonalds PlayPlace-East Peoria,IL","2601 E Washington, East Peoria,IL, (309) 699-0721|Services:dt/wifi/pp"
-90.128209,38.616048,"McDonalds-East St Louis,IL","588 North 24th Street, East St Louis,IL, (618) 482-6610|Services:dt/wifi"
-89.950586,38.793143,"McDonalds PlayPlace-Edwardsville,IL","1704 Troy Road, Edwardsville,IL, (618) 656-1220|Services:dt/wifi/pp"
-89.9796055,38.7873596,"McDonalds-Edwardsville,IL","6091 Center Grove Road, Edwardsville,IL, (618) 659-3532|Services:dt/wifi"
-88.5661121,39.1392635,"McDonalds-Effingham,IL","1304 N Keller Dr, Effingham,IL, (217) 342-2355|Services:dt/wifi"
-88.5476791,39.0924234,"McDonalds-Effingham,IL","2911 S Banker [sto], Effingham,IL, (217) 342-4933|Services:dt/wifi"
-88.53195,39.14931,"McDonalds-Effingham,IL","Ushy 45 & Rickelman, Effingham,IL, (217) 342-2605|Services:dt/wifi"
-89.0258266,40.7370234,"McDonalds PlayPlace-El Paso,IL","664 W Main Street, El Paso,IL, (309) 527-7700|Services:dt/wifi/pp"
-88.471636,41.902559,"McDonalds-Elburn,IL","932 Center Ave, Elburn,IL, (630) 365-5915|Services:dt/wifi"
-88.44019,37.80727,"McDonalds PlayPlace-Eldorado,IL","Il Rte 142 & UU 45, Eldorado,IL, (618) 273-5633|Services:dt/wifi/pp"
-88.3155432,42.0608418,"McDonalds-Elgin,IL","1165 N Mclean Blvd, Elgin,IL, (847) 741-9090|Services:dt/wifi"
-88.314117,42.035549,"McDonalds-Elgin,IL","1480 Larkin Ave, Elgin,IL, (847) 741-9725|Services:dt/wifi"
-88.3386713,42.0263537,"McDonalds PlayPlace-Elgin,IL","255 S Randall Rd, Elgin,IL, (847) 741-9898|Services:dt/wifi/pp"
-88.2757295,42.0462902,"McDonalds-Elgin,IL","401 Summit St, Elgin,IL, (847) 741-9768|Services:dt/wifi"
-88.269106,42.019429,"McDonalds-Elgin,IL","816 Saint Charles Rd, Elgin,IL, (847) 608-5050|Services:dt/wifi"
-88.0041393,42.0036345,"McDonalds-Elk Grove Village,IL","10 W Biesterfield Road, Elk Grove Village,IL, (847) 364-4525|Services:dt/wifi"
-87.9595719,42.0054097,"McDonalds-Elk Grove Village,IL","1450 Busse Rd, Elk Grove Village,IL, (847) 439-1540|Services:dt/wifi"
-88.04574,42.007026,"McDonalds-Elk Grove Village,IL","633 Meacham Rd, Elk Grove Village,IL, (847) 985-0490|Services:dt/wifi"
-87.957057,42.021732,"McDonalds PlayPlace-Elk Grove Vlg,IL","1912 E Higgins, Elk Grove Vlg,IL, (847) 437-7949|Services:dt/wifi/pp"
-87.9354719,41.8693775,"McDonalds-Elmhurst,IL","190 E Butterfield Road, Elmhurst,IL, (630) 852-3546|Services:dt/wifi"
-87.9396922,41.9278791,"McDonalds PlayPlace-Elmhurst,IL","920 N York Rd, Elmhurst,IL, (630) 832-9633|Services:dt/wifi/pp"
-87.806837,41.924112,"McDonalds-Elmwood Park,IL","7217 W Grand Ave, Elmwood Park,IL 60707, (847) 401-8298|Services:dt/wifi"
-87.68787,42.019662,"McDonalds-Evanston,IL","1117 Howard Street, Evanston,IL, (847) 864-5988|Services:dt/wifi"
-87.699847,42.0410385,"McDonalds-Evanston,IL","1919 W Dempster, Evanston,IL, (847) 864-5528|Services:dt/wifi"
-87.6879068,41.7208699,"McDonalds-Evergreen Park,IL","2620 W 95th St, Evergreen Park,IL, (708) 499-1636|Services:dt/wifi"
-87.7021361,41.7345891,"McDonalds-Evergreen Park,IL","8715 S Kedzie, Evergreen Park,IL, (708) 424-7824|Services:dt/wifi"
-88.3758595,38.3796674,"McDonalds-Fairfield,IL","1212 W Main, Fairfield,IL, (618) 842-5674|Services:dt/wifi"
-89.984047,38.591327,"McDonalds-Fairview Heights,IL","6300 N Illinois St, Fairview Heights,IL, (618) 632-2046|Services:dt/wifi"
-89.988891,40.69791,"McDonalds-Farmington,IL","1008 E Fort St, Farmington,IL 61531, (309) 245-9930|Services:dt/wifi"
-88.5078452,38.6682327,"McDonalds-Flora,IL","US Hwy 50, Flora,IL, (618) 662-5555|Services:dt/wifi"
-87.8139213,41.8787031,"McDonalds-Forest Park,IL","420 Des Plaines Ave, Forest Park,IL, (708) 488-0146|Services:dt/wifi"
-88.9551587,39.9195085,"McDonalds-Forsyth,IL","109 Lucile, Forsyth,IL, (217) 875-7913|Services:dt/wifi"
-88.1838875,42.399534,"McDonalds-Fox Lake,IL","40 S Rt 12, Fox Lake,IL, (847) 587-1020|Services:dt/wifi"
-88.2105773,42.1936562,"McDonalds PlayPlace-Fox River Grove,IL","840 Northwest Hwy, Fox River Grove,IL, (847) 639-8245|Services:dt/wifi/pp"
-87.849471,41.508147,"McDonalds PlayPlace-Frankfort,IL","21011 S Lagrange Rd, Frankfort,IL, (815) 469-6300|Services:dt/wifi/pp"
-87.7909743,41.5061815,"McDonalds-Frankfort,IL","7215 W Lincoln Hwy, Frankfort,IL, (815) 469-0837|Services:dt/wifi"
-87.8844082,41.9263668,"McDonalds-Franklin Park,IL","2627 N Mannheim Rd, Franklin Park,IL, (847) 455-0050|Services:dt/wifi"
-89.915126,38.437221,"McDonalds-Freeburg,IL","708 N State Street, Freeburg,IL, (618) 539-9712|Services:dt/wifi"
-89.6417544,42.301651,"McDonalds PlayPlace-Freeport,IL","1300 W Galena Ave, Freeport,IL, (815) 235-3610|Services:dt/wifi/pp"
-89.631492,42.2761264,"McDonalds-Freeport,IL","1710 S West Ave, Freeport,IL, (815) 235-4825|Services:dt/wifi"
-90.445091,42.420838,"McDonalds-Galena,IL","957 Gear St, Galena,IL 61036, (815) 777-2600|Services:dt/wifi"
-90.383227,40.9603527,"McDonalds-Galesburg,IL","1072 North Henderson Street, Galesburg,IL, (309) 343-8340|Services:dt/wifi"
-90.3521729,40.9474165,"McDonalds-Galesburg,IL","1158 East Main Street, Galesburg,IL, (309) 343-1539|Services:dt/wifi"
-90.1540684,41.4395357,"McDonalds-Geneseo,IL","1022 Oakwood Drive, Geneseo,IL, (309) 944-5040|Services:dt/wifi"
-88.2821923,41.8872312,"McDonalds-Geneva,IL","1190 East State Street, Geneva,IL, (630) 232-1350|Services:dt/wifi"
-88.3405135,41.8685102,"McDonalds PlayPlace-Geneva,IL","1812 S Randall Rd, Geneva,IL, (630) 232-8239|Services:dt/wifi/pp"
-88.683337,42.0957502,"McDonalds-Genoa,IL","704 E Main St, Genoa,IL, (815) 784-8584|Services:dt/wifi"
-87.635859,39.9793543,"McDonalds-Georgetown,IL","502 N Main St, Georgetown,IL, (217) 662-6122|Services:dt/wifi"
-88.3753541,40.4568106,"McDonalds-Gibson City,IL","801 S Sangamon, Gibson City,IL, (217) 784-4269|Services:dt/wifi"
-88.00136,40.75169,"McDonalds-Gilman,IL","720 US Hwy 24 West, Gilman,IL, (815) 265-8080|Services:dt/wifi"
-88.0543466,41.831014,"McDonalds-Glen Ellyn,IL","3s010 Il Route 53, Glen Ellyn,IL, (630) 469-5995|Services:dt/wifi"
-88.070386,41.859057,"McDonalds PlayPlace-Glen Ellyn,IL","445 W Roosevelt Rd, Glen Ellyn,IL, (630) 858-1114|Services:dt/wifi/pp"
-88.078233,41.902819,"McDonalds-Glendale Heights,IL","215 E North Ave, Glendale Heights,IL, (630) 871-9007|Services:dt/wifi"
-88.076888,41.936772,"McDonalds-Glendale Heights,IL","292 E Army Trail Rd, Glendale Heights,IL, (630) 893-0845|Services:dt/wifi"
-87.8489978,42.1044864,"McDonalds PlayPlace-Glenview,IL","2741 Pfingsten, Glenview,IL, (224) 326-2915|Services:dt/wifi/pp"
-87.7998,42.0640193,"McDonalds-Glenview,IL","530 S Waukegan Rd, Glenview,IL, (847) 724-3711|Services:dt/wifi"
-87.8420063,42.0586939,"McDonalds-Glenview,IL","9815 N Milwaukee Ave, Glenview,IL, (847) 965-8180|Services:dt/wifi"
-90.189858,38.947534,"McDonalds PlayPlace-Godfrey,IL","5511 Godfrey Rd, Godfrey,IL, (618) 466-5810|Services:dt/wifi/pp"
-90.121439,38.723402,"McDonalds-Granite City,IL","1515 Johnson Road, Granite City,IL, (618) 876-0741|Services:dt/wifi"
-90.14566,38.701127,"McDonalds-Granite City,IL","2045 Madison, Granite City,IL, (618) 876-9120|Services:dt/wifi"
-88.0234696,42.3265452,"McDonalds-Grayslake,IL","1275 N Rt 83, Grayslake,IL, (847) 548-9763|Services:dt/wifi"
-88.0280255,42.3366644,"McDonalds PlayPlace-Grayslake,IL","1804 E Belvidere Road, Grayslake,IL, (847) 223-2141|Services:dt/wifi/pp"
-87.834841,42.319618,"McDonalds-Great Lakes,IL","Paul Jones & Cluverius, Great Lakes,IL, (847) 689-8683|Services:dt/wifi"
-89.390673,38.878693,"McDonalds-Greenville,IL","1600 South Street, Greenville,IL, (618) 664-0302|Services:dt/wifi"
-87.9045439,42.3784678,"McDonalds-Gurnee,IL","1275 Delaney, Gurnee,IL, (847) 244-8728|Services:dt/wifi"
-87.939633,42.377673,"McDonalds PlayPlace-Gurnee,IL","5555 Grand Ave, Gurnee,IL, (847) 336-8865|Services:dt/wifi/pp"
-87.959577,42.386044,"McDonalds-Gurnee,IL","6380 Grand Ave, Gurnee,IL, (847) 855-0229|Services:dt/wifi"
-88.512507,42.149751,"McDonalds-Hampshire,IL","19 N 649 Us Rt 20, Hampshire,IL, (847) 683-9953|Services:dt/wifi"
-88.129712,41.976212,"McDonalds PlayPlace-Hanover Park,IL","1050 E Lake St, Hanover Park,IL, (630) 307-8700|Services:dt/wifi/pp"
-88.1446591,42.0058873,"McDonalds-Hanover Park,IL","7455 Barrington Road, Hanover Park,IL, (630) 837-5819|Services:dt/wifi"
-88.53633,37.72898,"McDonalds-Harrisburg,IL","US 45, Harrisburg,IL, (618) 252-6200|Services:dt/wifi"
-88.6134359,42.4120123,"McDonalds-Harvard,IL","352 S Division, Harvard,IL, (815) 943-5540|Services:dt/wifi"
-87.675277,41.621556,"McDonalds-Harvey,IL","147th & Dixie Hwy, Harvey,IL, (708) 331-1167|Services:dt/wifi"
-87.8069881,41.9721979,"McDonalds PlayPlace-Harwood Heights,IL","5022 N Harlem Ave, Harwood Heights,IL, (708) 867-8686|Services:dt/wifi/pp"
-87.786811,41.960209,"McDonalds-Harwood Heights,IL","6400 W Montrose, Harwood Heights,IL, (708) 867-1600|Services:dt/wifi"
-90.0570485,40.294164,"McDonalds-Havana,IL","270 E Dearborn, Havana,IL, (309) 543-2422|Services:dt/wifi"
-89.0278054,37.7937866,"McDonalds PlayPlace-Herrin,IL","1706 S Park Ave, Herrin,IL, (618) 942-5251|Services:dt/wifi/pp"
-87.8096667,41.7187,"McDonalds-Hickory Hills,IL","7620 West 95th Street, Hickory Hills,IL, (708) 237-4650|Services:dt/wifi"
-89.680182,38.753816,"McDonalds-Highland,IL","105 Suppinger Rd, Highland,IL, (618) 654-8112|Services:dt/wifi"
-87.801764,42.188582,"McDonalds-Highland Park,IL","1988 1st Ave, Highland Park,IL, (847) 432-6760|Services:dt/wifi"
-87.81911,42.215529,"McDonalds-Highwood,IL","894 Sheridan Rd, Highwood,IL, (847) 432-2225|Services:dt/wifi"
-89.49384,39.1541,"McDonalds-Hillsboro,IL","728 S Main Street, Hillsboro,IL, (217) 532-3961|Services:dt/wifi"
-87.883683,41.863431,"McDonalds-Hillside,IL","4012 Roosevelt Rd, Hillside,IL, (708) 544-2333|Services:dt/wifi"
-87.9263287,41.8175471,"McDonalds-Hinsdale,IL","935 N York Rd, Hinsdale,IL, (630) 654-2481|Services:dt/wifi"
-88.08029,42.0477,"McDonalds-Hoffman Estates,IL","1070 Roselle Rd, Hoffman Estates,IL 60169, (847) 466-7762|Services:dt/wifi"
-88.1357119,42.0565945,"McDonalds-Hoffman Estates,IL","2270 W Higgins Rd, Hoffman Estates,IL, (847) 843-0380|Services:dt/wifi"
-88.143333,42.047301,"McDonalds-Hoffman Estates,IL","2580 W Golf Rd, Hoffman Estates,IL, (847) 882-0943|Services:dt/wifi"
-87.931712,41.629815,"McDonalds-Homer Glen,IL","14298 S Bell Rd, Homer Glen,IL, (708) 301-2332|Services:dt/wifi"
-87.6364404,41.5664019,"McDonalds-Homewood,IL","17740 Halsted, Homewood,IL, (708) 957-2337|Services:dt/wifi"
-87.6925249,41.5572365,"McDonalds PlayPlace-Homewood,IL","3132 W 183rd St, Homewood,IL, (708) 798-9309|Services:dt/wifi/pp"
-87.68729,40.459861,"McDonalds-Hoopeston,IL","824 South Dixie Hwy, Hoopeston,IL 60942, (217) 283-9333|Services:dt/wifi"
-88.4272871,42.1742015,"McDonalds-Huntley,IL","10711 Rt 47, Huntley,IL, (847) 669-0225|Services:dt/wifi"
-88.431937,42.151008,"McDonalds-Huntley,IL","12242 S Rt 47, Huntley,IL 60142, (847) 669-8270|Services:dt/wifi"
-87.906782,41.783508,"McDonalds-IL Toll Rd I-294 NB,IL","Hinsdale Oasis MM 25 [5800 Hinsdale Oasis Tri-State 294], Hinsdale,IL, (630) 230-0331|Services:dt"
-87.88185,41.950324,"McDonalds-IL Toll Rd I-294 NB,IL","O'hare Oasis MM 38 [10201 Belle Plaine Avenue I-294], Schiller Park,IL, (847) 678-1978|Services:dt"
-87.909004,41.783493,"McDonalds-IL Toll Rd I-294 SB,IL","Hinsdale Oasis MM 25 [5800 Hinsdale Oasis Tri-State 294], Hinsdale,IL, (630) 230-0331|Services:dt"
-87.88398,41.950737,"McDonalds-IL Toll Rd I-294 SB,IL","O'hare Oasis MM 38 [10201 Belle Plaine Avenue I-294], Schiller Park,IL, (847) 678-1978|Services:dt"
-87.599515,41.578006,"McDonalds-IL Toll Rd I-80/294 EB,IL","Lincoln Oasis MM 1 [700 East Tri-state I-294], South Holland,IL, (708) 596-3195|Services:dt/wifi"
-87.599211,41.579314,"McDonalds-IL Toll Rd I-80/294 WB,IL","Lincoln Oasis MM 1 [700 East Tri-state I-294], South Holland,IL, (708) 596-3195|Services:dt/wifi"
-88.739177,41.900271,"McDonalds-IL Toll Rd I-88 EB/WB,IL","Dekalb Oasis MM 93 [2700 Crego Rd], Dekalb,IL, (815) 758-4900|Services:none"
-88.834521,42.233015,"McDonalds-IL Toll Rd I-90 EB,IL","Belvidere Oasis MM 54.5 [5111 Pearl St], Belvidere,IL, (815) 544-1972|Services:dt/wifi"
-88.834584,42.234404,"McDonalds-IL Toll Rd I-90 WB,IL","Belvidere Oasis MM 54.5 [5111 Pearl St], Belvidere,IL, (815) 544-1972|Services:dt/wifi"
-87.900171,42.252996,"McDonalds-IL Toll Rd I-94 NB,IL","Lake Forest Oasis MM 60 [13783 West Oasis Service Road I-94], Mettawa,IL, (847) 482-9331|Services:dt"
-87.902432,42.252977,"McDonalds-IL Toll Rd I-94 SB,IL","Lake Forest Oasis MM 60 [13783 West Oasis Service Road I-94], Mettawa,IL, (847) 482-9331|Services:dt"
-88.9091537,38.1547065,"McDonalds-Ina,IL","202 North Avenue, Ina,IL, (618) 437-5317|Services:dt"
-88.1887724,42.2690664,"McDonalds PlayPlace-Island Lake,IL","600 W State Rd, Island Lake,IL, (847) 487-1720|Services:dt/wifi/pp"
-87.9987423,41.9666212,"McDonalds-Itasca,IL","1301 E Irving Park Rd, Itasca,IL, (630) 250-1065|Services:dt/wifi"
-90.23747,39.723465,"McDonalds PlayPlace-Jacksonville,IL","520 West Morton, Jacksonville,IL, (217) 243-4221|Services:dt/wifi/pp"
-90.3198277,39.110437,"McDonalds-Jerseyville,IL","911 South State St, Jerseyville,IL, (618) 498-9526|Services:dt/wifi"
-88.93285,37.81807,"McDonalds PlayPlace-Johnston City,IL","9th & Grand [IL Rte 37], Johnston City,IL, (618) 983-3223|Services:dt/wifi/pp"
-88.1673867,41.4965727,"McDonalds-Joliet,IL","1421 Riverboat Center Dr, Joliet,IL, (815) 730-8141|Services:dt/wifi"
-88.118595,41.5227946,"McDonalds-Joliet,IL","1515 West Jefferson Avenue, Joliet,IL, (815) 725-9651|Services:dt/wifi"
-88.0878903,41.5520116,"McDonalds-Joliet,IL","1555 North Broadway, Joliet,IL, (815) 723-8333|Services:dt/wifi"
-88.1615524,41.5612161,"McDonalds-Joliet,IL","2212 Essington Road, Joliet,IL, (815) 577-6576|Services:dt/wifi"
-88.0801443,41.483998,"McDonalds-Joliet,IL","2220 Illinois Rt 59, Joliet,IL, (815) 436-9380|Services:dt/wifi"
-88.1608811,41.5790443,"McDonalds PlayPlace-Joliet,IL","2885 W Plainfield Rd, Joliet,IL, (815) 439-1045|Services:dt/wifi/pp"
-88.1862789,41.5216194,"McDonalds-Joliet,IL","4280 W Jefferson, Joliet,IL, (815) 725-3630|Services:dt/wifi"
-88.0698314,41.5279527,"McDonalds-Joliet,IL","508 E Cass St, Joliet,IL, (815) 726-1981|Services:dt/wifi"
-87.8761774,41.1318763,"McDonalds PlayPlace-Kankakee,IL","1030 North Fifth Avenue, Kankakee,IL, (815) 939-0004|Services:dt/wifi/pp"
-87.8412573,41.1189222,"McDonalds-Kankakee,IL","1780 E Court St, Kankakee,IL, (815) 939-1815|Services:dt/wifi"
-89.9272567,41.2301175,"McDonalds-Kewanee,IL","315 South Tenney Street, Kewanee,IL, (309) 852-4747|Services:dt/wifi"
-90.3068979,40.9187995,"McDonalds-Knoxville,IL","743 Knox Hwy 10, Knoxville,IL, (309) 289-9351|Services:dt/wifi"
-87.86957,41.818884,"McDonalds-Lagrange,IL","100 N Lagrange Rd, Lagrange,IL, (708) 352-1110|Services:dt/wifi"
-87.879775,42.28203,"McDonalds-Lake Bluff,IL","28929 N Waukegan Rd, Lake Bluff,IL, (847) 735-1088|Services:dt/wifi"
-87.8757672,42.3031914,"McDonalds-Lake Bluff,IL","30388 N Skokie Hwy, Lake Bluff,IL, (847) 937-9920|Services:dt/wifi"
-87.873905,42.224188,"McDonalds-Lake Forest,IL","884 South Waukegan Road, Lake Forest,IL, (847) 283-9140|Services:dt/wifi"
-88.0717417,42.4154709,"McDonalds-Lake Villa,IL","431 E Grand, Lake Villa,IL, (847) 265-0050|Services:dt/wifi"
-88.0580707,42.2117868,"McDonalds-Lake Zurich,IL","123 Quentin Rd, Lake Zurich,IL 60047, (847) 438-4634|Services:dt/wifi"
-88.1018966,42.1873792,"McDonalds PlayPlace-Lake Zurich,IL","653 S Rand Rd, Lake Zurich,IL, (847) 438-2499|Services:dt/wifi/pp"
-87.558896,41.571706,"McDonalds PlayPlace-Lansing,IL","17810 S Torrence, Lansing,IL, (708) 474-2450|Services:dt/wifi/pp"
-87.6984849,38.728148,"McDonalds-Lawrenceville,IL","2608 West Haven Road, Lawrenceville,IL |Services:dt/wifi"
-89.8076477,38.597136,"McDonalds PlayPlace-Lebanon,IL","713 S Madison, Lebanon,IL, (618) 537-9806|Services:dt/wifi/pp"
-87.9998713,41.6583935,"McDonalds PlayPlace-Lemont,IL","1152 State St, Lemont,IL, (630) 257-3136|Services:dt/wifi/pp"
-88.7616281,40.3422518,"McDonalds-Leroy,IL","300 Sunset Dr, Leroy,IL, (309) 962-2073|Services:dt/wifi"
-88.7986843,40.6436833,"McDonalds-Lexington,IL","1744 Pj Keller Dr, Lexington,IL, (309) 365-8833|Services:dt/wifi"
-87.956116,42.297772,"McDonalds-Libertyville,IL","1330 N Milwaukee Ave, Libertyville,IL, (847) 362-3040|Services:dt/wifi"
-88.0056269,42.3060531,"McDonalds-Libertyville,IL","1417 W Peterson, Libertyville,IL, (847) 573-8212|Services:dt/wifi"
-89.3875951,40.1582066,"McDonalds PlayPlace-Lincoln,IL","1007 Hickox Dr, Lincoln,IL, (217) 732-9717|Services:dt/wifi/pp"
-87.9321865,42.1984777,"McDonalds-Lincolnshire,IL","450 Milwaukee Ave, Lincolnshire,IL, (847) 913-1500|Services:dt/wifi"
-88.027683,42.40704,"McDonalds-Lindenhurst,IL","2250 E Grand, Lindenhurst,IL, (847) 356-2422|Services:dt/wifi"
